input,level,output
0,91224,0
0,89823.23,1120.6162
0,86792.339,2424.7124
0,82155.573,3709.4131
0,82155.573,0
0,82155.573,0
0,82155.573,0
0,82155.573,0
0,82155.573,0
0,82155.573,0
0,82155.573,0
0,76038.551,4893.6177
0,66964.316,7259.388
0,66083.627,704.55129
0,66083.627,0
0,66083.627,0
0,66083.627,0
938.86997,66834.723,0
3099.4918,69314.316,0
1339.9316,70386.261,0
0,70386.261,0
0,70386.261,0
0,70386.261,0
0,68988.292,1118.3753
0,53264.26,12579.225
0,37265.51,12799
0,21266.76,12799
0,5268.0103,12799
0,0,4214.4082
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
3426.4129,2741.1303,0
10455.169,11105.265,0
12499.938,21105.216,0
9637.4605,28815.184,0
607.78548,29301.413,0
0,29301.413,0
0,29301.413,0
0,28930.719,296.55517
0,21317.689,6090.4237
0,9930.4192,9109.8159
0,148.39219,7825.6216
0,0,118.71375
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1711.0795,1368.8636,0
1567.1174,2622.5575,0
138.97014,2733.7336,0
0,2495.1609,190.85823
0,0,1996.1287
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
11638,9310.4,0
12799,19549.6,0
12799,29788.8,0
12799,40028,0
12799,50267.2,0
12799,60506.4,0
12799,70745.6,0
12799,80984.8,0
12799,91224,0
0,91224,0
0,75225.25,12799
0,59226.5,12799
0,43227.75,12799
0,27229,12799
0,13855.619,10698.705
0,13855.619,0
0,13855.619,0
0,13855.619,0
0,13855.619,0
2733.5131,16042.43,0
0,16042.43,0
0,16042.43,0
0,16042.43,0
5154.4421,20165.984,0
11514.068,29377.238,0
12799,39616.438,0
12799,49855.638,0
12799,60094.838,0
12799,70334.038,0
12799,80573.238,0
12799,90812.438,0
514.45264,91224,0
0,89260.241,1571.0072
0,73261.491,12799
0,57262.741,12799
0,41263.991,12799
0,25265.241,12799
0,9266.491,12799
0,9266.491,0
0,0,7413.1928
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
12799,10239.2,0
12799,20478.4,0
12799,30717.6,0
12799,40956.8,0
0,37584.027,2698.2183
0,21585.277,12799
0,6556.7845,12022.794
0,627.30262,4743.5855
0,566.29418,48.806749
526.58394,987.56133,0
1328.0749,2050.0213,0
2704.7914,4213.8544,0
1596.5655,5491.1068,0
0,3544.3446,1557.4097
0,0,2835.4757
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
4465.744,3572.5952,0
0,3572.5952,0
10250.003,11772.597,0
7787.8296,18002.861,0
0,17647.93,283.94456
0,9989.8458,6126.4675
0,3737.8296,5001.613
0,0,2990.2637
2172.2376,1737.7901,0
11147.72,10655.966,0
12799,20895.166,0
10305.897,29139.883,0
5433.3905,33486.596,0
2557.4011,35532.516,0
0,34759.702,618.25138
0,27116.129,6114.8585
0,18154.795,7169.0671
0,18154.795,0
12799,28393.995,0
12799,38633.195,0
12799,48872.395,0
12799,59111.595,0
12799,69350.795,0
12799,79589.995,0
12799,89829.195,0
1743.5059,91224,0
0,91224,0
0,91224,0
0,89018.914,1764.0687
0,86593.944,1939.9758
0,79635.238,5566.965
0,79635.238,0
0,79635.238,0
0,79635.238,0
0,79635.238,0
0,79635.238,0
0,79635.238,0
0,79635.238,0
0,79635.238,0
0,79635.238,0
0,79635.238,0
0,79635.238,0
0,79635.238,0
0,79635.238,0
5872.6576,84333.364,0
7454.7677,90297.178,0
1158.5272,91224,0
0,91224,0
0,91224,0
0,91224,0
0,91224,0
0,83519.268,6163.7853
0,67520.518,12799
0,51521.768,12799
0,35523.018,12799
0,20908.509,11691.607
0,14740.525,4934.387
0,14740.525,0
0,14740.525,0
0,14740.525,0
0,14740.525,0
0,14740.525,0
0,14740.525,0
0,7381.0562,5887.5753
0,0,5904.845
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
3171.012,2536.8096,0
2717.7505,4711.01,0
79.961339,4774.979,0
0,4713.1413,49.47019
0,1996.4679,2173.3387
0,0,1597.1743
0,0,0
7456.4168,5965.1334,0
9634.8118,13672.983,0
12048.549,23311.822,0
12799,33551.022,0
12799,43790.222,0
12799,54029.422,0
10334.265,62296.835,0
0,62296.835,0
0,61607.334,551.6005
0,50547.892,8847.5533
0,34549.142,12799
0,18550.392,12799
0,3797.2498,11802.514
0,0,3037.7998
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
10362.356,8289.885,0
12799,18529.085,0
12799,28768.285,0
12799,39007.485,0
12799,49246.685,0
12799,59485.885,0
12799,69725.085,0
12799,79964.285,0
12799,90203.485,0
1275.6438,91224,0
0,91224,0
0,91224,0
0,91224,0
0,91224,0
0,91224,0
0,91224,0
0,91224,0
0,91224,0
0,90328.937,716.05077
0,90328.937,0
0,90328.937,0
0,90328.937,0
0,90328.937,0
0,90328.937,0
0,90328.937,0
0,90328.937,0
1118.8293,91224,0
0,91224,0
0,91224,0
0,91224,0
0,91224,0
0,91224,0
0,81329.129,7915.8966
0,65330.379,12799
0,49331.629,12799
0,39472.619,7887.2084
0,39472.619,0
0,39472.619,0
0,39472.619,0
0,39472.619,0
0,39472.619,0
0,39472.619,0
0,39472.619,0
0,39400.966,57.321862
0,37719.155,1345.4492
0,37719.155,0
0,37719.155,0
0,37719.155,0
0,37719.155,0
1613.4385,39009.906,0
3027.599,41431.985,0
1606.7464,42717.382,0
0,42717.382,0
0,42717.382,0
0,42717.382,0
0,41783.224,747.32646
0,26832.994,11960.184
0,10834.244,12799
0,0,8667.3949
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
3907.1737,3125.739,0
0,3125.739,0
0,3125.739,0
0,3125.739,0
0,3125.739,0
0,3125.739,0
0,3125.739,0
0,371.27604,2203.5703
0,0,297.02083
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
6195.8392,4956.6714,0
10434.324,13304.13,0
11193.91,22259.258,0
4910.9592,26188.026,0
0,26188.026,0
0,26188.026,0
0,23694.443,1994.8662
0,18525.183,4135.4082
0,13916.35,3687.0664
0,13916.35,0
0,13916.35,0
0,13916.35,0
0,13916.35,0
0,13916.35,0
0,13916.35,0
0,13916.35,0
0,13916.35,0
0,13916.35,0
0,13916.35,0
0,13916.35,0
0,13916.35,0
0,13916.35,0
0,13916.35,0
0,13916.35,0
921.73748,14653.74,0
0,14653.74,0
0,14653.74,0
0,14653.74,0
0,14653.74,0
0,14653.74,0
0,14653.74,0
0,14653.74,0
0,14653.74,0
0,14653.74,0
0,14653.74,0
0,14653.74,0
0,14653.74,0
0,14653.74,0
0,14653.74,0
0,14653.74,0
0,14653.74,0
0,14653.74,0
0,14653.74,0
0,14653.74,0
0,14653.74,0
0,14653.74,0
5418.4332,18988.486,0
12799,29227.686,0
12799,39466.886,0
12799,49706.086,0
12799,59945.286,0
6389.6336,65056.993,0
0,65056.993,0
0,65056.993,0
0,65056.993,0
0,62897.862,1727.305
0,58844.519,3242.6743
0,55390.502,2763.2136
0,55390.502,0
0,55390.502,0
0,55390.502,0
0,55390.502,0
0,55390.502,0
0,55390.502,0
0,55390.502,0
0,48444.528,5556.7788
0,40848.454,6076.8599
0,40848.454,0
0,40848.454,0
0,40848.454,0
3184.7323,43396.239,0
11840.815,52868.891,0
12799,63108.091,0
10649.093,71627.365,0
2525.9938,73648.161,0
0,73648.161,0
0,73648.161,0
0,69324.67,3458.7925
0,53325.92,12799
0,37327.17,12799
0,21328.42,12799
0,6320.7664,12006.123
0,2897.4174,2738.6792
0,2897.4174,0
0,2897.4174,0
0,2897.4174,0
0,2897.4174,0
0,2897.4174,0
0,2897.4174,0
0,1266.2953,1304.8977
0,0,1013.0362
0,0,0
0,0,0
0,0,0
5489.5461,4391.6368,0
12799,14630.837,0
12799,24870.037,0
12799,35109.237,0
5541.7016,39542.598,0
0,39542.598,0
0,39542.598,0
0,39542.598,0
0,35170.733,3497.4921
0,23313.939,9485.4353
0,15821.556,5993.9064
0,15821.556,0
0,15821.556,0
0,15821.556,0
0,15821.556,0
0,15821.556,0
0,15821.556,0
0,15821.556,0
0,15821.556,0
0,15821.556,0
0,15821.556,0
0,15821.556,0
0,15821.556,0
0,15821.556,0
0,15821.556,0
430.78515,16166.184,0
1414.0475,17297.422,0
0,17297.422,0
0,17297.422,0
0,17297.422,0
0,17297.422,0
0,17297.422,0
0,17297.422,0
0,15154.009,1714.7307
0,14519.375,507.70714
0,14519.375,0
0,14519.375,0
0,14519.375,0
0,14519.375,0
0,14519.375,0
0,14519.375,0
0,14519.375,0
0,14519.375,0
0,9048.2626,4376.8896
0,1129.5379,6334.9798
0,0,903.6303
0,0,0
0,0,0
5075.6436,4060.5149,0
12799,14299.715,0
12799,24538.915,0
12799,34778.115,0
5066.9747,38831.695,0
0,32637.886,4955.0471
0,16639.136,12799
0,640.38579,12799
0,519.43029,96.764405
0,0,415.54423
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
10437.709,8350.1673,0
12799,18589.367,0
12799,28828.567,0
12799,39067.767,0
11774.443,48487.321,0
0,48487.321,0
0,43712.603,3819.7747
0,43557.891,123.76985
0,32891.735,8532.9246
0,20647.467,9795.4146
0,8911.5039,9388.7702
0,1512.0727,5919.545
0,0,1209.6581
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
7337.4643,5869.9714,0
12799,16109.171,0
12799,26348.371,0
12799,36587.571,0
12799,46826.771,0
12799,57065.971,0
12799,67305.171,0
12799,77544.371,0
12799,87783.571,0
4300.5357,91224,0
0,91224,0
0,91224,0
0,91224,0
0,91224,0
0,91224,0
0,86813.068,3528.7453
0,78686.927,6500.9134
0,68975.456,7769.1768
0,55467.419,10806.429
0,39468.669,12799
0,23469.919,12799
0,7471.1688,12799
0,0,5976.935
0,0,0
0,0,0
3128.5034,2502.8027,0
6763.4366,7913.552,0
10354.003,16196.754,0
10186.056,24345.599,0
5558.5231,28792.418,0
0,28792.418,0
0,25602.355,2552.0502
0,13473.618,9702.9901
0,2796.8852,8541.3858
0,0,2237.5082
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
6368.3202,5094.6562,0
12799,15333.856,0
12799,25573.056,0
12799,35812.256,0
12799,46051.456,0
12799,56290.656,0
12799,66529.856,0
4400.0207,70049.873,0
0,61393.329,6925.235
0,50506.465,8709.4912
0,34524.769,12785.357
0,24166.983,8286.2288
2485.0717,26155.041,0
6617.8452,31449.317,0
7449.8013,37409.158,0
6298.4238,42447.897,0
1374.366,43547.39,0
0,34075.563,7577.4614
0,18076.813,12799
0,2078.063,12799
0,0,1662.4504
11638,9310.4,0
12799,19549.6,0
12799,29788.8,0
12799,40028,0
12799,50267.2,0
12799,60506.4,0
12799,70745.6,0
12799,80984.8,0
12799,91224,0
0,91224,0
0,91224,0
0,91224,0
0,80426.58,8637.9362
0,77394.675,2425.5238
0,77394.675,0
0,77394.675,0
2244.3863,79190.184,0
8441.7786,85943.607,0
5355.8128,90228.257,0
1244.6785,91224,0
0,91224,0
0,89392.477,1465.2186
0,87628.201,1411.4208
0,85740.088,1510.4901
0,85740.088,0
137.69204,85850.242,0
48.745246,85889.238,0
4161.3519,89218.32,0
2234.9653,91006.292,0
272.13527,91224,0
0,91224,0
0,91224,0
0,91224,0
0,84262.844,5568.9251
0,68264.094,12799
0,52265.344,12799
0,36266.594,12799
0,20267.844,12799
0,6001.2821,11413.249
0,6001.2821,0
0,6001.2821,0
0,6001.2821,0
0,6001.2821,0
0,6001.2821,0
0,6001.2821,0
0,3511.9262,1991.4847
0,0,2809.541
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
3210.6865,2568.5492,0
12799,12807.749,0
12799,23046.949,0
12799,33286.149,0
12799,43525.349,0
12799,53764.549,0
12799,64003.749,0
12334.605,73871.433,0
0,73871.433,0
0,62694.993,8941.1522
0,46696.243,12799
0,30697.493,12799
0,14698.743,12799
0,0,11758.995
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
5974.4627,4779.5702,0
11553.297,14022.208,0
12799,24261.408,0
8635.5043,31169.811,0
2690.9945,33322.607,0
0,31388.877,1546.9837
0,18964.584,9939.4346
0,4781.1547,11346.743
0,0,3824.9237
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
7397.6905,5918.1524,0
12799,16157.352,0
12799,26396.552,0
12799,36635.752,0
12799,46874.952,0
11025.108,55695.039,0
824.30015,56354.479,0
0,49032.456,5857.619
0,42452.148,5264.2463
0,42452.148,0
0,37634.06,3854.4704
0,34032.245,2881.4519
0,34032.245,0
0,34032.245,0
0,34032.245,0
0,34032.245,0
0,34032.245,0
0,34032.245,0
0,34032.245,0
0,34032.245,0
0,30724.662,2646.0659
0,28612.379,1689.8271
0,28612.379,0
0,28612.379,0
0,28612.379,0
5175.1589,32752.506,0
12799,42991.706,0
12799,53230.906,0
12799,63470.106,0
7035.4356,69098.454,0
0,69098.454,0
0,69098.454,0
0,68471.814,501.31184
0,58439.687,8025.7017
0,49453.724,7188.7704
0,47153.375,1840.2791
0,47153.375,0
0,47153.375,0
0,47153.375,0
0,47153.375,0
0,47153.375,0
0,47153.375,0
0,47153.375,0
0,47153.375,0
0,47153.375,0
0,47153.375,0
0,47153.375,0
0,47153.375,0
1413.1994,48283.935,0
12799,58523.135,0
12799,68762.335,0
12799,79001.535,0
12799,89240.735,0
2479.0816,91224,0
0,91224,0
0,91224,0
0,91224,0
0,81804.904,7535.2765
0,66449.656,12284.198
0,53927.747,10017.528
0,48825.923,4081.4591
0,48825.923,0
0,48825.923,0
0,48825.923,0
0,48825.923,0
0,48825.923,0
0,48825.923,0
0,48825.923,0
0,41644.798,5744.8998
0,32745.164,7119.7068
0,32318.14,341.61947
0,32318.14,0
0,32318.14,0
0,32318.14,0
1875.2243,33818.32,0
4018.4689,37033.095,0
993.99683,37828.292,0
0,37828.292,0
0,37828.292,0
0,37828.292,0
0,27203.194,8500.0784
0,11204.444,12799
0,3813.7166,5912.582
0,0,3050.9733
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
12799,10239.2,0
12799,20478.4,0
12799,30717.6,0
12799,40956.8,0
12799,51196,0
12799,61435.2,0
0,61435.2,0
0,48835.872,10079.462
0,32837.122,12799
0,16838.372,12799
0,3587.7267,10600.516
0,0,2870.1813
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
11638,9310.4,0
12799,19549.6,0
12799,29788.8,0
12799,40028,0
12799,50267.2,0
12799,60506.4,0
12799,70745.6,0
12799,80984.8,0
12799,91224,0
0,91224,0
0,85814.492,4327.6061
0,69815.742,12799
0,53816.992,12799
0,37818.242,12799
0,26949.499,8694.9948
0,26949.499,0
0,26949.499,0
0,26949.499,0
0,26949.499,0
0,26949.499,0
0,26949.499,0
0,26949.499,0
0,26949.499,0
0,26949.499,0
0,26949.499,0
2016.8143,28562.95,0
6855.3419,34047.224,0
8280.3623,40671.514,0
12799,50910.714,0
12799,61149.914,0
12799,71389.114,0
12799,81628.314,0
2747.9798,83826.698,0
0,83826.698,0
0,83826.698,0
0,83826.698,0
0,83826.698,0
0,83826.698,0
0,83826.698,0
0,83826.698,0
0,83826.698,0
0,83826.698,0
0,83826.698,0
0,83826.698,0
0,83826.698,0
0,83826.698,0
0,83826.698,0
0,83826.698,0
0,83826.698,0
0,83826.698,0
0,83826.698,0
448.28892,84185.329,0
2988.1311,86575.834,0
3647.2444,89493.629,0
2162.9636,91224,0
0,91224,0
0,91224,0
0,91224,0
0,83818.075,5924.7401
0,67819.325,12799
0,51820.575,12799
0,35821.825,12799
0,21526.291,11436.427
0,21526.291,0
0,21526.291,0
0,21526.291,0
0,21526.291,0
0,21526.291,0
0,21526.291,0
0,21526.291,0
0,21526.291,0
0,21526.291,0
0,21526.291,0
0,21526.291,0
0,21526.291,0
2448.1217,23484.789,0
7128.6221,29187.687,0
10522.084,37605.354,0
8455.0529,44369.396,0
5548.0893,48807.867,0
1297.3804,49845.772,0
0,49845.772,0
0,49845.772,0
0,49845.772,0
0,49845.772,0
0,49845.772,0
0,49845.772,0
0,49845.772,0
0,49845.772,0
0,49845.772,0
0,49845.772,0
0,49845.772,0
0,49845.772,0
0,49845.772,0
0,49845.772,0
0,49845.772,0
0,49845.772,0
0,49845.772,0
0,49845.772,0
0,49845.772,0
0,49845.772,0
0,49845.772,0
0,49845.772,0
0,49845.772,0
0,49845.772,0
0,49845.772,0
0,49845.772,0
0,41125.712,6976.0478
0,31080.191,8036.417
0,24311.963,5414.5821
0,24311.963,0
0,24311.963,0
0,24311.963,0
0,24311.963,0
0,24311.963,0
0,24311.963,0
0,24311.963,0
0,24311.963,0
0,24311.963,0
0,24311.963,0
0,24311.963,0
0,24311.963,0
0,24311.963,0
0,24311.963,0
3587.3788,27181.866,0
3141.1084,29694.753,0
0,29694.753,0
0,29694.753,0
0,29694.753,0
0,29694.753,0
0,29694.753,0
0,20166.212,7622.8326
0,6537.8533,10902.687
0,0,5230.2827
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
10897.277,8717.8217,0
12799,18957.022,0
12799,29196.222,0
12799,39435.422,0
12799,49674.622,0
12799,59913.822,0
12799,70153.022,0
5769.9483,74768.98,0
0,69699.703,4055.422
0,56119.182,10864.417
0,44682.032,9149.7199
0,35466.66,7372.2974
0,29695.579,4616.8646
0,29695.579,0
0,29695.579,0
0,29695.579,0
0,25823.573,3097.6054
0,21039.996,3826.8615
0,13582.434,5966.049
0,163.69531,10734.991
0,0,130.95625
0,0,0
0,0,0
0,0,0
5578.5993,4462.8795,0
12799,14702.079,0
11777.543,24124.114,0
12799,34363.314,0
12799,44602.514,0
2596.485,46679.702,0
0,46467.186,170.01301
0,39428.703,5630.7863
0,27179.458,9799.3963
0,18165.535,7211.1377
0,7726.2501,8351.4283
0,2932.673,3834.8617
0,0,2346.1384
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
3969.7308,3175.7846,0
12799,13414.985,0
12799,23654.185,0
12799,33893.385,0
12799,44132.585,0
12799,54371.785,0
12799,64610.985,0
12799,74850.185,0
12799,85089.385,0
7668.2692,91224,0
0,82045.736,7342.6115
0,66046.986,12799
0,54746.126,9040.6875
0,43927.921,8654.5645
0,42718.418,967.60212
0,42718.418,0
0,42718.418,0
0,42718.418,0
0,42718.418,0
0,42718.418,0
0,42718.418,0
0,26719.668,12799
0,10720.918,12799
0,5142.0803,4463.0701
5210.3996,9310.4,0
12799,19549.6,0
12799,29788.8,0
12799,40028,0
12799,50267.2,0
12799,60506.4,0
12799,70745.6,0
12799,80984.8,0
12799,91224,0
0,91224,0
0,86536.779,3749.7766
0,78497.742,6431.2296
0,78497.742,0
0,78497.742,0
0,78497.742,0
1927.3856,80039.651,0
1836.7263,81509.032,0
1482.9209,82695.368,0
0,82695.368,0
0,82695.368,0
0,82695.368,0
0,66696.618,12799
0,50697.868,12799
0,36247.232,11560.509
0,36247.232,0
4863.2867,40137.862,0
12799,50377.062,0
12799,60616.262,0
12799,70855.462,0
12799,81094.662,0
12661.673,91224,0
0,91224,0
0,91224,0
0,85531.923,4553.6615
0,69533.173,12799
0,64813.003,3776.1362
0,64813.003,0
0,64813.003,0
0,64813.003,0
0,64813.003,0
0,64813.003,0
0,64813.003,0
0,64813.003,0
0,64813.003,0
0,64813.003,0
0,59333.775,4383.3822
0,49626.693,7765.6654
0,49626.693,0
0,49626.693,0
0,49626.693,0
4594.7444,53302.489,0
12799,63541.689,0
12799,73780.889,0
12799,84020.089,0
9004.889,91224,0
0,91224,0
0,91224,0
0,91224,0
0,80387.561,8669.1512
0,64388.811,12799
0,51775.11,10090.961
0,47812.131,3170.3834
0,47812.131,0
0,47812.131,0
0,47812.131,0
0,47812.131,0
0,47812.131,0
0,47812.131,0
0,47812.131,0
0,43309.736,3601.9155
0,43309.736,0
0,43309.736,0
0,43309.736,0
0,43309.736,0
0,43309.736,0
0,43309.736,0
0,43309.736,0
0,43309.736,0
0,43309.736,0
0,43309.736,0
0,43309.736,0
0,43309.736,0
0,39219.774,3271.9694
0,28564.478,8524.2368
0,23598.783,3972.5563
0,23598.783,0
0,23598.783,0
0,23598.783,0
0,23598.783,0
0,23598.783,0
0,23598.783,0
0,23598.783,0
0,23598.783,0
0,23598.783,0
0,19415.034,3346.9988
0,19415.034,0
0,19415.034,0
0,19415.034,0
0,19415.034,0
0,19415.034,0
0,19415.034,0
0,19415.034,0
0,19415.034,0
0,19415.034,0
0,19415.034,0
0,19415.034,0
0,11901.842,6010.5543
0,1717.4693,8147.4978
0,0,1373.9754
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
8201.4802,6561.1842,0
12799,16800.384,0
12799,27039.584,0
12799,37278.784,0
12799,47517.984,0
0,47517.984,0
0,41035.024,5186.3679
0,25036.274,12799
0,9037.5244,12799
0,0,7230.0195
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
7032.4619,5625.9695,0
12799,15865.17,0
12799,26104.37,0
12799,36343.57,0
12799,46582.77,0
12799,56821.97,0
12799,67061.17,0
7234.5956,72848.846,0
0,64011.962,7069.5074
0,48013.212,12799
0,32014.462,12799
0,16015.712,12799
0,3703.7,9849.6094
0,3703.7,0
0,3703.7,0
2127.8289,5405.9632,0
8350.4238,12086.302,0
12052.392,21728.216,0
9691.1722,29481.154,0
14.081448,29492.419,0
0,29492.419,0
0,27838.515,1323.1232
0,13461.768,11501.398
0,0,10769.414
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
9342.9289,7474.3431,0
12799,17713.543,0
9093.5274,24988.365,0
0,24988.365,0
0,18665.703,5058.1298
0,7126.4961,9231.3654
0,0,5701.1968
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
7679.7657,6143.8126,0
12799,16383.013,0
12799,26622.213,0
12799,36861.413,0
12799,47100.613,0
12799,57339.813,0
12799,67579.013,0
12799,77818.213,0
12799,88057.413,0
3958.2343,91224,0
0,87294.462,3143.6306
0,74783.865,10008.477
0,69718.974,4051.9128
0,69718.974,0
0,69718.974,0
415.71511,70051.546,0
6403.4272,75174.288,0
7403.9122,81097.418,0
7647.7216,87215.595,0
5010.5061,91224,0
0,91224,0
0,91224,0
0,88171.636,2441.8915
0,80650.467,6016.9351
0,78534.189,1693.0226
0,78534.189,0
0,78534.189,0
10967.288,87308.019,0
4586.9414,90977.572,0
308.0347,91224,0
0,91224,0
0,91224,0
0,91224,0
0,91224,0
0,91224,0
0,91224,0
0,91224,0
0,91224,0
0,91224,0
0,91224,0
0,91224,0
0,91224,0
0,91224,0
0,91224,0
0,91224,0
0,86784.308,3551.7539
0,70785.558,12799
0,57724.917,10448.512
0,57502.29,178.10169
0,57502.29,0
0,57502.29,0
0,57502.29,0
0,57502.29,0
0,57502.29,0
0,57502.29,0
0,57502.29,0
0,52771.289,3784.8011
0,36772.539,12799
0,20773.789,12799
0,4775.0389,12799
0,0,3820.0311
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
4631.3686,3705.0949,0
12799,13944.295,0
12799,24183.495,0
12799,34422.695,0
12799,44661.895,0
12799,54901.095,0
7840.728,61173.677,0
0,57439.198,2987.5837
0,41440.448,12799
0,25441.698,12799
0,11763.393,10942.643
0,4045.6283,6174.212
0,0,3236.5027
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
2697.0432,2157.6345,0
1378.624,3260.5337,0
0,3260.5337,0
7562.3328,9310.4,0
12799,19549.6,0
12799,29788.8,0
12799,40028,0
12799,50267.2,0
12799,60506.4,0
12799,70745.6,0
12799,80984.8,0
12799,91224,0
0,91224,0
0,75225.25,12799
0,59226.5,12799
0,43227.75,12799
0,27229,12799
0,18434.572,7035.5423
0,18434.572,0
0,18434.572,0
0,18434.572,0
0,18434.572,0
0,18434.572,0
0,18434.572,0
0,18434.572,0
0,13232.638,4161.5477
0,1036.5303,9756.8858
0,0,829.22427
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
9123.8601,7299.0881,0
1286.7861,8328.5169,0
0,0,6662.8136
0,0,0
